Time,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
2017-06-13 17:15:30,0.0,756.1,1,1,1,137.79,7.17,378.32,0.0,1,1,1,1,1,1,1,17.78,2.06,986.33,1,2,1,1,2,1,0,74.34,1.63,684.03,2,1,1,1,2,7.18,143.35,251.77,37.64,1.64,1.34,0.62,0.32,2,1,9.61,4.63,188.64,0.0,1,1,1
2017-06-13 17:16:08,0.0,757.7,1,1,1,137.62,7.26,373.31,0.0,1,1,1,1,1,1,1,17.8,2.05,973.14,1,2,1,1,2,1,0,74.9,1.63,685.25,2,1,1,1,2,7.18,143.58,251.6,37.22,1.64,1.31,0.62,0.32,2,1,9.61,4.58,188.61,0.0,1,1,1
2017-06-13 17:16:46,0.0,758.87,1,1,1,137.62,7.32,370.03,0.0,1,1,1,1,1,1,1,17.72,2.06,956.65,1,2,1,1,2,1,0,75.44,1.63,689.59,2,1,1,1,2,7.17,144.37,250.87,37.11,1.64,1.34,0.62,0.32,2,1,9.61,4.65,188.46,0.0,1,1,1
2017-06-13 17:17:24,0.0,758.8,1,1,1,137.62,7.37,367.83,0.0,1,1,1,1,1,1,1,17.77,2.06,941.87,1,2,1,1,2,1,0,76.03,1.63,692.46,2,1,1,1,2,7.17,144.91,250.43,37.3,1.64,1.33,0.62,0.32,2,1,9.61,4.65,188.17,0.0,1,1,1
2017-06-13 17:18:02,0.0,758.56,1,1,1,137.62,7.41,366.01,0.0,1,1,1,1,1,1,1,17.7,2.06,926.04,1,2,1,1,2,1,0,76.31,1.63,696.41,2,1,1,1,2,7.17,145.09,250.06,36.76,1.64,1.32,0.62,0.32,2,1,9.61,4.63,188.01,0.0,1,1,1
2017-06-13 17:18:40,0.0,758.84,1,1,1,137.62,7.44,364.8,0.0,1,1,1,1,1,1,1,17.73,2.06,910.11,1,2,1,1,2,1,0,77.29,1.63,698.35,2,1,1,1,2,7.17,146.04,249.46,36.84,1.64,1.32,0.62,0.32,2,1,9.61,4.63,187.98,0.0,1,1,1
2017-06-13 17:19:18,0.0,760.03,1,1,1,137.62,7.46,363.93,0.0,1,1,1,1,1,1,1,17.72,2.06,896.0,1,2,1,1,2,1,0,77.49,1.63,702.15,2,1,1,1,2,7.16,145.81,249.04,37.07,1.64,1.33,0.62,0.32,2,1,9.61,4.63,187.77,0.0,1,1,1
2017-06-13 17:19:56,0.0,758.58,1,1,1,137.62,7.47,363.06,0.0,1,1,1,1,1,1,1,17.69,2.06,878.77,1,2,1,1,2,1,0,78.26,1.63,706.05,2,1,1,1,2,7.16,146.89,248.59,36.92,1.64,1.33,0.62,0.32,2,1,9.61,4.65,187.82,0.0,1,1,1
2017-06-13 17:20:34,0.0,759.65,1,1,1,137.56,7.49,362.8,0.0,1,1,1,1,1,1,1,17.66,2.06,862.7,1,2,1,1,2,1,0,79.01,1.63,708.87,2,1,1,1,2,7.16,147.3,247.93,36.95,1.64,1.35,0.62,0.32,2,1,9.61,4.74,187.68,0.0,1,1,1
2017-06-13 17:21:12,0.0,758.87,1,1,1,137.56,7.5,361.91,0.0,1,1,1,1,1,1,1,17.7,2.05,848.37,1,2,1,1,2,1,0,79.24,1.63,710.21,2,1,1,1,2,7.16,147.35,247.6,36.57,1.64,1.33,0.62,0.32,2,1,9.61,4.61,187.6,0.0,1,1,1
2017-06-13 17:21:50,0.0,759.6,1,1,1,137.53,7.51,361.96,0.0,1,1,1,1,1,1,1,17.7,2.05,832.0,1,2,1,1,2,1,0,80.01,1.63,714.1,2,1,1,1,2,7.16,148.14,246.89,36.88,1.64,1.33,0.62,0.32,2,1,9.61,4.66,187.29,0.0,1,1,1
2017-06-13 17:22:28,0.0,759.16,1,1,1,137.53,7.51,361.75,0.0,1,1,1,1,1,1,1,17.64,2.05,816.22,1,2,1,1,2,1,0,80.31,1.63,715.14,2,1,1,1,2,7.15,148.35,246.8,36.64,1.64,1.35,0.62,0.32,2,1,9.61,4.66,187.21,0.0,1,1,1
2017-06-13 17:23:06,0.0,759.59,1,1,1,137.49,7.52,361.22,0.0,1,1,1,1,1,1,1,17.61,2.05,801.87,1,2,1,1,2,1,0,81.08,1.63,719.78,2,1,1,1,2,7.15,148.67,246.32,36.7,1.64,1.33,0.62,0.32,2,1,9.61,4.73,187.16,0.0,1,1,1
2017-06-13 17:23:44,0.0,753.41,1,2,1,138.23,6.75,391.58,2.38,2,2,1,1,1,2,1,17.65,2.05,790.2,1,2,1,1,2,1,0,81.57,1.63,721.36,2,1,1,1,2,7.15,148.86,245.9,36.76,1.64,1.32,0.62,0.32,2,1,9.61,4.71,187.05,0.0,1,1,1
2017-06-13 17:24:22,0.0,733.33,1,2,1,137.72,7.94,330.78,2.38,2,2,1,2,1,2,1,17.63,2.05,792.75,1,2,1,1,2,1,0,82.03,1.63,726.95,2,1,1,1,2,7.15,149.6,245.42,36.34,1.64,1.33,0.62,0.32,2,1,9.61,4.81,187.04,0.0,1,1,1
2017-06-13 17:25:00,0.0,715.4,1,2,1,137.59,7.3,365.15,2.38,2,2,1,2,1,2,1,17.66,2.05,796.77,1,2,1,1,2,1,0,82.7,1.63,730.29,2,1,1,1,2,7.14,149.91,244.91,36.65,1.64,1.32,0.62,0.32,2,1,9.61,4.66,186.81,0.0,1,1,1
2017-06-13 17:25:38,0.0,697.99,1,2,1,137.69,6.9,390.2,2.37,2,2,1,1,1,2,1,4.81,0.64,798.95,1,0,1,1,1,1,0,82.88,1.63,732.39,2,1,1,1,2,7.14,150.18,244.62,36.49,1.64,1.32,0.61,0.32,2,1,9.61,4.69,186.8,0.0,1,1,1
2017-06-13 17:26:16,0.0,678.0,1,2,1,137.59,7.82,343.6,2.37,2,2,1,2,1,2,1,0.04,0.0,814.53,2,1,2,1,1,1,0,83.62,1.63,722.23,2,1,1,1,2,7.14,150.68,244.25,36.64,1.64,1.32,0.61,0.32,2,1,9.61,4.82,186.62,0.0,1,2,1
2017-06-13 17:26:54,0.0,661.32,1,2,1,137.59,7.13,377.97,2.37,2,2,1,2,1,2,1,3.82,0.37,830.48,1,1,2,2,1,1,0,83.56,1.64,712.03,2,1,1,1,2,7.14,150.65,244.01,36.19,1.65,1.35,0.62,0.32,2,1,9.61,4.73,186.55,0.0,1,1,1
2017-06-13 17:27:32,0.0,644.64,1,2,1,137.59,6.88,390.49,2.37,2,2,1,1,1,2,1,8.24,1.52,845.3,1,1,0,2,2,1,0,84.34,1.63,701.99,2,1,1,1,2,7.14,151.17,244.23,36.49,1.64,1.33,0.62,0.32,2,1,9.61,4.77,186.47,0.0,1,1,1
2017-06-13 17:28:09,0.0,626.79,1,2,1,137.59,7.91,330.98,2.37,2,2,1,2,1,2,1,12.5,2.14,851.62,1,2,1,0,2,1,0,84.77,1.63,688.33,2,1,1,1,2,7.13,151.02,244.26,36.57,1.64,1.34,0.62,0.32,2,1,9.61,4.66,186.41,0.0,1,1,1
2017-06-13 17:28:47,0.0,610.08,1,2,1,137.59,7.19,367.33,2.37,2,2,1,2,1,2,1,17.58,2.05,854.07,1,2,1,1,2,1,0,85.0,1.64,685.21,2,1,1,1,2,7.13,151.45,244.4,36.57,1.65,1.34,0.61,0.32,2,1,9.61,4.73,186.38,0.0,1,1,1
2017-06-13 17:29:25,0.0,592.53,1,2,1,137.59,6.86,391.48,2.37,2,2,1,1,1,2,1,17.66,2.05,855.4,1,2,1,1,2,1,0,85.41,1.64,687.97,2,1,1,1,2,7.13,151.83,244.26,36.39,1.65,1.35,0.61,0.32,2,1,9.61,4.69,186.22,0.0,1,1,1
2017-06-13 17:30:03,0.0,573.9,1,2,1,137.46,8.05,327.4,2.36,2,2,1,2,1,2,1,17.61,2.05,858.54,1,2,1,1,2,1,0,85.18,1.64,691.07,2,1,1,1,2,7.13,151.65,242.08,36.49,1.64,1.31,0.61,0.32,2,1,9.61,4.79,186.39,0.0,1,1,1
2017-06-13 17:30:41,0.0,557.89,1,2,1,137.59,7.27,362.27,2.37,2,2,1,2,1,2,1,17.59,2.05,860.08,1,2,1,1,2,1,0,86.13,1.64,695.89,2,1,1,1,2,7.13,151.96,241.86,36.38,1.64,1.35,0.61,0.32,2,1,9.61,4.71,186.2,0.0,1,1,1
2017-06-13 17:31:19,0.0,538.82,1,2,1,137.59,6.85,391.22,2.37,2,2,1,1,1,2,1,17.68,2.05,862.84,1,2,1,1,2,1,0,86.54,1.63,697.01,2,1,1,1,2,7.13,151.7,242.69,36.45,1.65,1.32,0.61,0.32,2,1,9.61,4.73,186.17,0.0,1,1,1
2017-06-13 17:31:57,0.0,522.31,1,2,1,137.59,8.18,338.75,2.36,2,2,1,2,1,2,1,17.62,2.05,865.88,1,2,1,1,2,1,0,87.0,1.64,702.68,2,1,1,1,2,7.13,152.47,243.05,36.18,1.65,1.34,0.62,0.32,2,1,9.61,4.73,186.23,0.0,1,1,1
2017-06-13 17:32:35,0.0,505.82,1,2,1,137.56,7.32,358.98,2.36,2,2,1,2,1,2,1,17.63,2.05,866.52,1,2,1,1,2,1,0,87.49,1.64,705.96,2,1,1,1,2,7.13,152.58,243.41,36.14,1.65,1.35,0.61,0.32,2,1,263.33,4.04,185.84,0.0,1,1,1
2017-06-13 17:33:13,4.45,494.66,2,2,1,137.56,6.85,390.17,2.36,2,2,1,1,1,2,1,17.71,2.05,870.53,1,2,1,1,2,1,0,87.67,1.64,707.43,2,1,1,1,2,7.12,152.99,243.85,36.38,1.65,1.35,0.61,0.32,2,1,262.18,2.34,184.62,0.0,1,1,1
2017-06-13 17:33:51,4.49,510.7,2,2,1,137.43,7.77,344.63,2.36,2,2,1,2,1,2,1,17.62,2.06,873.21,1,2,1,1,2,1,0,88.21,1.64,711.1,2,1,1,1,2,7.12,153.32,244.3,36.38,1.65,1.34,0.61,0.32,2,1,262.31,2.31,184.54,0.0,1,1,1
2017-06-13 17:34:29,4.49,528.2,2,2,1,137.4,7.09,376.17,2.36,2,2,1,2,1,2,1,17.62,2.05,875.33,1,2,1,1,2,1,0,88.08,1.65,712.95,2,1,1,1,2,7.12,153.35,244.65,36.34,1.65,1.35,0.61,0.32,2,1,262.13,2.33,184.46,0.0,1,1,1
2017-06-13 17:35:07,4.51,541.07,2,2,1,137.46,6.93,383.58,2.36,2,2,1,1,1,2,1,17.66,2.05,876.68,1,2,1,1,2,1,0,88.98,1.64,714.56,2,1,1,1,2,7.12,154.14,245.42,35.94,1.66,1.35,0.61,0.32,2,1,262.13,2.31,184.55,0.0,1,1,1
2017-06-13 17:35:45,4.5,559.95,2,2,1,137.46,7.96,334.63,2.36,2,2,1,2,1,2,1,17.72,2.05,881.75,1,2,1,1,2,1,0,89.52,1.65,717.93,2,1,1,1,2,7.12,153.78,245.88,36.18,1.65,1.34,0.61,0.32,2,1,262.11,2.31,184.55,0.0,1,1,1
2017-06-13 17:36:23,4.51,573.87,2,2,1,137.46,7.24,370.42,2.36,2,2,1,2,1,2,1,17.71,2.05,882.15,1,2,1,1,2,1,0,89.67,1.65,721.01,2,1,1,1,2,7.12,154.52,246.38,36.53,1.65,1.37,0.61,0.32,2,1,262.27,2.31,184.62,0.0,1,1,1
2017-06-13 17:37:01,4.51,589.91,2,2,1,137.53,6.81,394.54,2.37,2,2,1,1,1,2,1,17.71,2.05,885.51,1,2,1,1,2,1,0,90.18,1.65,724.34,2,1,1,1,2,7.11,155.01,247.12,36.49,1.66,1.36,0.61,0.32,2,1,262.24,2.31,184.58,0.0,1,1,1
2017-06-13 17:37:39,4.5,605.56,2,2,1,137.53,8.06,326.71,2.37,2,2,1,2,1,2,1,17.69,2.05,886.79,1,2,1,1,2,1,0,90.36,1.65,726.84,2,1,1,1,2,7.11,155.11,247.85,36.45,1.66,1.35,0.61,0.32,2,1,262.13,2.31,184.57,0.0,1,1,1
2017-06-13 17:38:17,4.51,617.9,2,2,1,137.53,7.21,363.63,2.37,2,2,1,2,1,2,1,17.66,2.05,889.24,1,2,1,1,2,1,0,90.9,1.65,730.87,2,1,1,1,2,7.11,155.5,248.59,36.38,1.65,1.34,0.61,0.32,2,1,262.02,2.31,184.46,0.0,1,1,1
2017-06-13 17:38:55,4.51,636.49,2,2,1,137.43,6.97,389.0,2.37,2,2,1,1,1,2,1,17.66,2.05,892.04,1,2,1,1,2,1,0,90.82,1.65,734.31,2,1,1,1,2,7.11,155.63,249.52,36.76,1.65,1.34,0.61,0.32,2,1,262.16,2.31,184.33,0.0,1,1,1
2017-06-13 17:39:33,4.51,652.48,2,2,1,137.53,7.5,348.21,2.37,2,2,1,2,1,2,1,17.65,2.06,895.04,1,2,1,1,2,1,0,91.64,1.65,737.6,2,1,1,1,2,7.11,156.01,250.32,36.91,1.66,1.34,0.61,0.32,2,1,262.0,2.31,184.43,0.0,1,1,1
2017-06-13 17:40:11,4.51,668.52,2,2,1,137.53,6.91,388.2,2.37,2,2,1,1,1,2,1,17.8,2.05,896.66,1,2,1,1,2,1,0,92.1,1.65,738.12,2,1,1,1,2,7.1,155.88,250.58,36.99,1.66,1.36,0.61,0.32,2,1,262.0,2.29,184.41,0.0,1,1,1
2017-06-13 17:40:49,4.5,681.95,2,2,1,137.4,7.84,347.37,2.37,2,2,1,2,1,2,1,17.69,2.05,900.01,1,2,1,1,2,1,0,92.21,1.65,741.53,2,1,1,1,2,7.1,156.63,251.51,37.08,1.66,1.33,0.61,0.32,2,1,262.21,2.29,184.48,0.0,1,1,1
2017-06-13 17:41:27,4.5,699.93,2,2,1,137.4,7.13,373.03,2.37,2,2,1,2,1,2,1,17.73,2.05,901.41,1,2,1,1,2,1,0,92.8,1.65,745.46,2,1,1,1,2,7.1,156.81,252.18,37.22,1.66,1.36,0.61,0.32,2,1,262.11,2.29,184.55,0.0,1,1,1
2017-06-13 17:42:05,4.52,710.21,2,2,1,137.4,6.95,383.02,2.37,2,2,1,1,1,2,1,17.75,2.05,905.31,1,2,1,1,2,1,0,92.65,1.65,749.14,2,1,1,1,2,7.1,157.11,253.11,37.49,1.66,1.34,0.61,0.32,2,1,262.19,2.26,184.52,0.0,1,1,1
2017-06-13 17:42:43,4.5,725.95,2,2,1,137.4,7.77,336.27,2.37,2,2,1,2,1,2,1,17.69,2.05,907.82,1,2,1,1,2,1,0,93.46,1.65,752.01,2,1,1,1,2,7.09,157.47,253.88,37.34,1.66,1.36,0.61,0.32,2,1,262.37,2.31,184.36,0.0,1,1,1
2017-06-13 17:43:21,4.51,741.0,2,2,1,137.4,6.99,379.39,2.38,2,2,1,2,1,2,1,17.66,2.05,909.3,1,2,1,1,2,1,0,93.69,1.65,752.96,2,1,1,1,2,7.09,157.22,254.87,37.8,1.66,1.36,0.61,0.32,2,1,262.02,2.34,184.47,0.0,1,1,1
2017-06-13 17:43:59,4.51,758.87,2,2,1,137.4,7.31,369.33,2.38,2,2,1,2,1,2,1,17.65,2.05,911.38,1,2,1,1,2,1,0,94.08,1.65,757.54,2,1,1,1,2,7.09,158.01,256.28,37.87,1.65,1.35,0.61,0.32,2,1,262.24,2.26,184.54,0.0,1,1,1
2017-06-13 17:44:36,4.5,770.44,2,2,1,137.4,7.54,352.69,2.38,2,2,1,2,1,2,1,17.7,2.05,914.22,1,2,1,1,2,1,0,94.72,1.65,759.23,2,1,1,1,2,7.09,157.99,257.33,37.91,1.66,1.36,0.61,0.32,2,1,262.19,2.31,184.62,0.0,1,1,1
2017-06-13 17:45:14,4.52,790.12,2,2,1,137.4,6.88,391.39,2.37,2,2,1,1,1,2,1,17.72,2.05,917.11,1,2,1,1,2,1,0,94.74,1.65,762.76,2,1,1,1,2,7.09,158.34,258.17,37.91,1.66,1.35,0.61,0.32,2,1,262.18,2.37,184.55,0.0,1,1,1
2017-06-13 17:45:52,3.06,804.55,1,2,1,137.4,7.88,337.33,2.38,2,2,1,2,1,2,1,17.7,2.05,918.88,1,2,1,1,2,1,0,95.28,1.64,763.71,2,1,1,1,2,7.09,158.88,259.23,38.38,1.66,1.36,0.61,0.32,2,1,262.42,2.32,184.39,0.0,1,1,1
2017-06-13 17:46:30,0.0,792.93,1,2,1,137.4,7.4,353.47,2.38,2,2,1,2,1,2,1,17.7,2.05,922.24,1,2,1,1,2,1,0,95.26,1.64,768.84,2,1,1,1,2,7.08,158.96,259.9,38.3,1.66,1.36,0.61,0.32,2,1,262.21,2.25,184.67,0.0,1,1,1
2017-06-13 17:47:08,0.0,777.02,1,2,1,137.4,6.77,390.11,2.38,2,1,1,1,1,2,1,17.63,2.05,923.64,1,2,1,1,2,1,0,95.9,1.65,772.14,2,1,1,1,2,7.08,159.42,261.43,38.49,1.66,1.35,0.61,0.32,2,1,262.42,2.24,184.7,0.0,1,1,1
2017-06-13 17:47:46,0.0,759.35,1,2,1,137.4,7.76,341.46,2.38,2,1,1,2,1,2,1,17.67,2.05,927.13,1,2,1,1,2,1,0,96.26,1.65,774.1,2,1,1,1,2,7.08,159.27,262.53,38.68,1.66,1.34,0.61,0.32,2,1,262.16,2.31,184.78,0.0,1,1,1
2017-06-13 17:48:24,0.0,741.9,1,2,1,137.4,7.06,371.92,2.38,2,1,1,2,1,2,1,17.79,2.05,929.89,1,2,1,1,2,1,0,96.59,1.65,775.02,2,1,1,1,2,7.08,159.88,263.65,38.95,1.66,1.35,0.61,0.32,2,1,262.16,2.26,184.71,0.0,1,1,1
2017-06-13 17:49:02,0.0,723.75,1,2,1,137.43,7.34,376.47,2.38,2,1,1,2,1,2,1,17.72,2.05,933.49,1,2,1,1,2,1,0,97.03,1.65,781.75,2,1,1,1,2,7.07,160.27,264.61,39.37,1.66,1.36,0.61,0.32,2,1,262.34,2.31,184.84,0.0,1,1,1
2017-06-13 17:49:40,0.0,705.13,1,2,1,137.37,7.3,361.75,2.38,2,1,1,2,1,2,1,17.72,2.05,934.3,1,2,1,1,2,1,0,97.06,1.65,784.0,2,1,1,1,2,7.07,160.45,265.44,39.25,1.65,1.35,0.61,0.32,2,1,262.48,2.31,185.1,0.0,1,1,1
2017-06-13 17:50:18,0.0,685.02,1,2,1,137.43,6.83,393.82,2.37,2,1,1,1,1,2,1,17.59,2.06,936.95,1,2,1,1,2,1,0,97.74,1.65,785.79,2,1,1,1,2,7.07,160.8,266.15,39.53,1.65,1.34,0.61,0.32,2,1,262.35,2.31,184.94,0.0,1,1,1
2017-06-13 17:50:56,0.0,668.95,1,2,1,137.37,7.65,346.2,2.37,2,1,1,2,1,2,1,17.65,2.05,940.54,1,2,1,1,2,1,0,97.54,1.65,788.03,2,1,1,1,2,7.06,160.68,266.85,39.9,1.65,1.35,0.61,0.32,2,1,262.37,2.31,184.86,0.0,1,1,1
2017-06-13 17:51:34,0.0,650.05,1,2,1,137.37,6.95,381.61,2.38,2,1,1,1,1,2,1,17.66,2.05,941.59,1,2,1,1,2,1,0,98.28,1.65,791.87,2,1,1,1,2,7.07,161.16,267.27,39.95,1.65,1.34,0.61,0.32,2,1,262.48,2.26,185.03,0.0,1,1,1
2017-06-13 17:52:12,0.0,633.28,1,2,1,137.37,7.37,355.45,2.38,2,1,1,2,1,2,1,17.73,2.05,944.59,1,2,1,1,2,1,0,98.64,1.64,795.06,2,1,1,1,2,7.06,161.04,268.1,40.03,1.65,1.37,0.61,0.32,2,1,262.59,2.26,185.03,0.0,1,1,1
2017-06-13 17:52:50,0.0,616.01,1,2,1,137.37,7.66,348.04,2.37,2,1,1,2,1,2,1,17.68,2.05,947.39,1,2,1,1,2,1,0,98.74,1.65,797.45,2,1,1,1,2,7.06,161.52,269.13,40.34,1.66,1.35,0.61,0.32,2,1,262.59,2.31,185.1,0.0,1,1,1
2017-06-13 17:53:28,0.0,597.34,1,2,1,137.37,7.01,389.81,2.37,2,1,1,2,1,2,1,17.68,2.05,949.28,1,2,1,1,2,1,0,99.26,1.64,802.18,2,1,1,1,2,7.06,161.93,269.42,40.41,1.65,1.34,0.61,0.32,2,1,262.67,2.31,185.08,0.0,1,1,1
2017-06-13 17:54:06,0.0,581.59,1,2,1,137.3,7.18,364.83,2.37,2,1,1,2,1,2,1,17.72,2.05,951.6,1,2,1,1,2,1,0,99.09,1.64,803.08,2,1,1,1,2,7.06,161.91,269.86,40.57,1.65,1.35,0.61,0.32,2,1,262.58,2.26,185.13,0.0,1,1,1
2017-06-13 17:54:44,0.0,562.06,1,2,1,137.43,7.66,339.58,2.37,2,1,1,2,1,2,1,17.7,2.05,954.65,1,2,1,1,2,1,0,99.92,1.65,807.11,2,1,1,1,2,7.06,162.29,270.03,40.8,1.65,1.35,0.61,0.32,2,1,262.58,2.31,185.11,0.0,1,1,1
2017-06-13 17:55:22,0.0,547.06,1,2,1,137.3,6.96,381.8,2.37,2,1,1,2,1,2,1,17.65,2.05,957.53,1,2,1,1,2,1,0,99.95,1.65,809.74,2,1,1,1,2,7.05,162.16,270.57,41.26,1.65,1.32,0.61,0.32,2,1,262.76,2.31,185.18,0.0,1,1,1
2017-06-13 17:56:00,0.0,529.61,1,2,1,137.37,7.35,363.54,2.37,2,1,1,2,1,2,1,17.64,2.05,957.01,1,2,1,1,2,1,0,100.44,1.65,812.21,2,1,1,1,2,7.05,162.5,270.79,41.22,1.65,1.33,0.61,0.32,2,1,262.69,2.31,185.27,0.0,1,1,1
2017-06-13 17:56:38,0.0,509.93,1,2,1,137.37,7.67,356.35,2.37,2,1,1,2,1,2,1,17.74,2.05,961.85,1,2,1,1,2,1,0,100.72,1.65,816.8,2,1,1,1,2,7.05,162.86,271.12,41.34,1.66,1.35,0.61,0.32,2,1,262.59,2.33,185.13,0.0,1,1,1
2017-06-13 17:57:16,3.42,494.81,2,2,1,137.37,6.97,394.45,2.37,2,1,1,2,1,2,1,17.7,2.05,963.91,1,2,1,1,2,1,0,100.82,1.65,818.87,2,1,1,1,2,7.05,163.09,271.44,41.57,1.65,1.34,0.61,0.32,2,1,262.69,2.31,185.26,0.0,1,1,1
2017-06-13 17:57:54,4.49,506.34,2,2,1,137.37,7.28,346.12,2.37,2,1,1,2,1,2,1,0.69,0.2,970.55,2,1,2,1,1,1,0,101.31,1.64,819.06,2,1,1,1,2,7.05,163.35,271.44,41.45,1.65,1.34,0.61,0.32,2,1,262.51,2.31,185.34,0.0,1,2,1
2017-06-13 17:58:32,4.5,526.79,2,2,1,137.37,7.55,351.84,2.37,2,1,1,2,1,2,1,1.49,0.37,986.83,1,1,2,0,1,1,0,101.23,1.64,807.37,2,1,1,1,2,7.05,163.57,271.47,41.64,1.65,1.35,0.61,0.32,2,1,262.58,2.31,185.26,0.0,1,1,1
2017-06-13 17:59:10,4.52,539.32,2,1,1,137.14,6.92,389.62,2.07,0,1,1,1,1,1,1,3.88,0.41,1001.47,1,1,2,2,1,1,0,101.82,1.65,794.53,2,1,1,1,2,7.04,163.83,271.76,41.64,1.65,1.34,0.61,0.32,2,1,262.58,2.29,185.39,0.0,1,1,1
2017-06-13 17:59:48,4.52,568.65,2,1,1,137.3,6.89,394.31,0.0,1,1,1,1,1,1,1,9.67,2.06,1000.93,1,1,1,2,2,1,0,102.07,1.64,783.05,2,1,1,1,2,7.04,163.57,271.63,41.72,1.65,1.36,0.61,0.32,2,1,262.61,2.29,185.27,0.0,1,1,1
2017-06-13 18:00:25,4.51,602.33,2,1,1,137.3,6.77,397.0,0.0,1,1,1,1,1,1,1,17.54,2.05,986.0,1,2,1,1,2,1,0,102.2,1.64,771.84,2,1,1,1,2,7.04,164.14,271.66,42.22,1.65,1.34,0.61,0.32,2,1,262.56,2.29,185.29,0.0,1,1,1
2017-06-13 18:01:03,4.51,635.3,2,1,1,137.3,6.73,398.48,0.0,1,1,1,1,1,1,1,17.62,2.05,970.03,1,2,1,1,2,1,0,102.44,1.65,775.49,2,1,1,1,2,7.04,164.14,271.66,41.95,1.66,1.34,0.61,0.32,2,1,262.72,2.29,185.37,0.0,1,1,1
2017-06-13 18:01:41,4.49,665.84,2,1,1,137.3,6.67,400.38,0.0,1,1,1,1,1,1,1,17.56,2.05,955.72,1,2,1,1,2,1,0,102.26,1.64,778.54,2,1,1,1,2,7.04,164.11,271.53,42.1,1.66,1.35,0.61,0.32,2,1,262.74,2.29,185.29,0.0,1,1,1
2017-06-13 18:02:19,4.49,703.84,2,1,1,137.14,6.64,401.38,0.0,1,1,1,1,1,1,1,17.63,2.05,939.19,1,2,1,1,2,1,0,102.72,1.64,781.24,2,1,1,1,2,7.04,164.37,270.84,41.91,1.66,1.34,0.61,0.32,2,1,262.53,2.29,185.29,0.0,1,1,1
2017-06-13 18:02:57,4.48,734.25,2,1,1,137.27,6.62,401.95,0.0,1,1,1,1,1,1,1,17.67,2.05,924.26,1,2,1,1,2,1,0,102.62,1.65,783.6,2,1,1,1,2,7.04,163.75,270.83,42.14,1.66,1.34,0.61,0.32,2,1,262.72,2.29,185.32,0.0,1,1,1
2017-06-13 18:03:35,4.51,766.38,2,1,1,137.24,6.61,402.64,0.0,1,1,1,1,1,1,1,17.53,2.05,908.83,1,2,1,1,2,1,0,103.15,1.65,786.22,2,1,1,1,2,7.04,164.37,270.83,42.22,1.65,1.35,0.61,0.32,2,1,262.93,2.29,185.42,0.0,1,1,1
2017-06-13 18:04:13,4.5,799.34,2,1,1,137.27,6.6,402.31,0.0,1,1,1,1,1,1,1,17.56,2.05,895.12,1,2,1,1,2,1,0,103.61,1.64,789.75,2,1,1,1,2,7.04,164.14,270.67,42.1,1.66,1.37,0.61,0.32,2,1,262.72,2.32,185.42,0.0,1,1,1
2017-06-13 18:04:51,0.0,819.01,1,1,1,137.27,6.59,402.85,0.0,1,1,1,1,1,1,1,17.73,2.05,877.88,1,2,1,1,2,1,0,103.54,1.65,791.28,2,1,1,1,2,7.03,164.37,270.41,41.91,1.66,1.32,0.61,0.32,2,1,262.75,2.29,185.35,0.0,1,1,1
2017-06-13 18:05:29,0.0,818.18,1,1,1,137.34,6.58,402.59,0.0,1,1,1,1,1,1,1,17.62,2.05,862.64,1,2,1,1,2,1,0,104.1,1.65,795.49,2,1,1,1,2,7.03,164.75,270.41,42.07,1.65,1.36,0.61,0.32,2,1,262.77,2.31,185.4,0.0,1,1,1
2017-06-13 18:06:07,0.0,819.79,1,1,1,137.37,6.57,403.18,0.0,1,1,1,1,1,1,1,17.67,2.05,845.09,1,2,1,1,2,1,0,103.79,1.65,800.17,2,1,1,1,2,7.03,164.75,270.32,42.3,1.66,1.33,0.61,0.32,2,1,262.8,2.31,185.45,0.0,1,1,1
2017-06-13 18:06:45,0.0,819.31,1,1,1,137.37,6.57,403.33,0.0,1,1,1,1,1,1,1,17.61,2.05,830.95,1,2,1,1,2,1,0,104.36,1.65,801.73,2,1,1,1,2,7.03,164.93,270.08,42.26,1.65,1.34,0.61,0.32,2,1,262.9,2.31,185.29,0.0,1,1,1
2017-06-13 18:07:23,0.0,818.44,1,1,1,137.37,6.57,403.18,0.0,1,1,1,1,1,1,1,17.63,2.05,815.14,1,2,1,1,2,1,0,104.31,1.65,802.51,2,1,1,1,2,7.03,164.86,270.03,42.41,1.66,1.37,0.61,0.32,2,1,262.75,2.31,185.32,0.0,1,1,1
2017-06-13 18:08:01,0.0,819.16,1,1,1,137.3,6.55,403.36,0.0,1,1,1,1,1,1,1,17.6,2.05,799.61,1,2,1,1,2,1,0,104.74,1.65,805.85,2,1,1,1,2,7.03,165.29,269.77,42.07,1.66,1.37,0.61,0.32,2,1,262.56,2.29,185.29,0.0,1,1,1
